time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-29 8:20:56.7420,0.018,-0.444,-0.88,0.02,-0.04,-0.12,-0.06,-0.06,0.01
2022-12-29 8:20:56.7520,0.016,-0.446,-0.879,0.05,-0.03,-0.16,-0.05,-0.04,0.01
2022-12-29 8:20:56.7620,0.015,-0.447,-0.881,0.08,0.0,-0.14,-0.03,-0.02,0.01
2022-12-29 8:20:56.7720,0.018,-0.444,-0.883,0.05,-0.02,-0.12,-0.01,0.01,0.01
2022-12-29 8:20:56.7820,0.021,-0.441,-0.886,0.03,-0.05,-0.1,0.0,0.02,0.0
2022-12-29 8:20:56.7920,0.024,-0.439,-0.891,0.01,-0.08,-0.06,0.02,0.03,-0.0
2022-12-29 8:20:56.8020,0.026,-0.435,-0.893,-0.03,-0.11,-0.02,0.03,0.01,-0.01
2022-12-29 8:20:56.8120,0.024,-0.434,-0.894,-0.02,-0.14,-0.01,0.02,-0.0,-0.02
2022-12-29 8:20:56.8220,0.023,-0.436,-0.891,-0.01,-0.13,-0.02,-0.0,-0.02,-0.02
2022-12-29 8:20:56.8320,0.021,-0.441,-0.888,0.01,-0.08,-0.05,-0.02,-0.03,-0.01
2022-12-29 8:20:56.8420,0.021,-0.445,-0.89,0.02,-0.03,-0.06,-0.02,-0.03,-0.0
2022-12-29 8:20:56.8520,0.024,-0.445,-0.891,0.0,-0.02,-0.04,-0.01,-0.03,0.0
2022-12-29 8:20:56.8620,0.022,-0.443,-0.89,-0.01,-0.03,-0.04,0.0,-0.03,-0.0
2022-12-29 8:20:56.8720,0.019,-0.443,-0.889,0.02,-0.05,-0.06,0.0,-0.02,-0.01
2022-12-29 8:20:56.8820,0.017,-0.445,-0.888,0.04,-0.03,-0.07,0.01,0.0,-0.01
2022-12-29 8:20:56.8920,0.019,-0.447,-0.886,0.04,0.0,-0.09,0.01,0.02,-0.01
2022-12-29 8:20:56.9010,0.022,-0.448,-0.886,0.02,0.01,-0.09,0.01,0.03,-0.01
2022-12-29 8:20:56.9110,0.024,-0.446,-0.89,0.0,0.0,-0.06,0.02,0.03,-0.0
2022-12-29 8:20:56.9210,0.026,-0.442,-0.89,-0.02,-0.04,-0.04,0.02,0.02,-0.0
2022-12-29 8:20:56.9310,0.026,-0.436,-0.886,-0.03,-0.1,-0.07,0.01,0.02,-0.01
2022-12-29 8:20:56.9410,0.025,-0.434,-0.881,-0.02,-0.13,-0.12,0.0,0.03,-0.01
2022-12-29 8:20:56.9510,0.024,-0.436,-0.88,0.0,-0.13,-0.14,-0.01,0.05,-0.01
2022-12-29 8:20:56.9610,0.026,-0.441,-0.884,-0.01,-0.08,-0.12,-0.0,0.06,-0.0
2022-12-29 8:20:56.9710,0.032,-0.443,-0.884,-0.04,-0.05,-0.1,0.02,0.05,0.0
2022-12-29 8:20:56.9810,0.034,-0.443,-0.883,-0.08,-0.05,-0.12,0.04,0.05,-0.0
2022-12-29 8:20:56.9910,0.035,-0.445,-0.886,-0.08,-0.05,-0.09,0.03,0.06,-0.0
2022-12-29 8:20:57.0010,0.036,-0.448,-0.89,-0.09,-0.01,-0.06,0.02,0.06,0.0
2022-12-29 8:20:57.0110,0.04,-0.451,-0.899,-0.11,0.02,0.01,-0.0,0.03,0.01
2022-12-29 8:20:57.0210,0.042,-0.448,-0.902,-0.15,0.01,0.08,-0.02,-0.01,0.0
2022-12-29 8:20:57.0310,0.039,-0.446,-0.897,-0.14,-0.02,0.05,-0.04,-0.03,-0.0
2022-12-29 8:20:57.0410,0.034,-0.443,-0.89,-0.1,-0.03,-0.02,-0.05,-0.04,-0.0
2022-12-29 8:20:57.0510,0.027,-0.441,-0.884,-0.04,-0.05,-0.09,-0.07,-0.05,-0.01
2022-12-29 8:20:57.0610,0.02,-0.443,-0.877,0.03,-0.04,-0.16,-0.08,-0.04,-0.01
2022-12-29 8:20:57.0710,0.016,-0.443,-0.872,0.08,-0.02,-0.22,-0.09,-0.02,0.0
2022-12-29 8:20:57.0810,0.015,-0.439,-0.869,0.1,-0.03,-0.26,-0.11,0.0,0.01
2022-12-29 8:20:57.0910,0.013,-0.431,-0.865,0.12,-0.08,-0.3,-0.14,0.02,0.01
2022-12-29 8:20:57.1010,0.006,-0.426,-0.868,0.16,-0.14,-0.32,-0.16,0.04,0.03
2022-12-29 8:20:57.1110,-0.003,-0.424,-0.884,0.27,-0.15,-0.21,-0.17,0.06,0.05
2022-12-29 8:20:57.1210,0.001,-0.428,-0.904,0.28,-0.13,-0.02,-0.12,0.09,0.08
2022-12-29 8:20:57.1310,0.01,-0.427,-0.916,0.21,-0.09,0.14,-0.04,0.08,0.08
2022-12-29 8:20:57.1400,0.021,-0.42,-0.905,0.1,-0.16,0.11,0.04,0.12,0.06
2022-12-29 8:20:57.1500,0.026,-0.422,-0.9,0.06,-0.19,0.01,0.11,0.14,0.03
2022-12-29 8:20:57.1600,0.039,-0.427,-0.901,-0.04,-0.16,0.03,0.14,0.17,-0.01
2022-12-29 8:20:57.1700,0.043,-0.44,-0.905,-0.11,-0.07,0.06,0.14,0.18,-0.04
2022-12-29 8:20:57.1800,0.046,-0.451,-0.911,-0.1,0.05,0.11,0.11,0.16,-0.05
2022-12-29 8:20:57.1900,0.055,-0.453,-0.919,-0.16,0.09,0.19,0.08,0.12,-0.06
2022-12-29 8:20:57.2000,0.061,-0.453,-0.922,-0.23,0.09,0.24,0.06,0.05,-0.05
2022-12-29 8:20:57.2100,0.063,-0.452,-0.919,-0.26,0.08,0.24,0.04,-0.01,-0.04
2022-12-29 8:20:57.2200,0.065,-0.451,-0.912,-0.29,0.07,0.19,0.02,-0.06,-0.02
2022-12-29 8:20:57.2300,0.063,-0.445,-0.902,-0.29,0.03,0.1,0.01,-0.1,-0.01
2022-12-29 8:20:57.2400,0.058,-0.443,-0.894,-0.26,-0.01,0.0,0.0,-0.1,0.01
2022-12-29 8:20:57.2500,0.055,-0.442,-0.892,-0.23,-0.02,-0.04,0.02,-0.12,0.02
2022-12-29 8:20:57.2600,0.05,-0.437,-0.891,-0.21,-0.05,-0.04,0.02,-0.16,0.02
2022-12-29 8:20:57.2700,0.042,-0.431,-0.89,-0.15,-0.11,-0.05,0.0,-0.19,0.02
2022-12-29 8:20:57.2800,0.032,-0.431,-0.884,-0.08,-0.14,-0.09,-0.03,-0.19,0.02
2022-12-29 8:20:57.2900,0.025,-0.436,-0.879,-0.01,-0.1,-0.15,-0.06,-0.18,0.02
2022-12-29 8:20:57.3000,0.018,-0.439,-0.875,0.04,-0.05,-0.2,-0.07,-0.17,0.02
2022-12-29 8:20:57.3100,0.008,-0.44,-0.875,0.12,-0.03,-0.23,-0.06,-0.14,0.02
2022-12-29 8:20:57.3200,0.002,-0.438,-0.877,0.19,-0.03,-0.21,-0.04,-0.11,0.02
2022-12-29 8:20:57.3300,-0.0,-0.432,-0.882,0.22,-0.07,-0.18,-0.02,-0.09,0.01
2022-12-29 8:20:57.3400,0.002,-0.426,-0.889,0.22,-0.13,-0.11,-0.02,-0.06,0.01
2022-12-29 8:20:57.3500,0.008,-0.419,-0.894,0.15,-0.2,-0.03,-0.02,-0.04,-0.02
2022-12-29 8:20:57.3600,0.008,-0.42,-0.882,0.14,-0.22,-0.11,0.0,-0.01,-0.04
2022-12-29 8:20:57.3700,0.01,-0.423,-0.881,0.13,-0.2,-0.17,0.03,0.02,-0.04
2022-12-29 8:20:57.3800,0.012,-0.426,-0.886,0.12,-0.16,-0.14,0.06,0.05,-0.04
2022-12-29 8:20:57.3900,0.023,-0.427,-0.892,0.05,-0.16,-0.07,0.07,0.07,-0.05
2022-12-29 8:20:57.3990,0.026,-0.427,-0.895,-0.03,-0.16,-0.02,0.09,0.06,-0.07
2022-12-29 8:20:57.4100,0.021,-0.429,-0.898,0.03,-0.16,0.0,0.09,0.06,-0.07
2022-12-29 8:20:57.4200,0.025,-0.43,-0.894,0.04,-0.14,0.01,0.07,0.06,-0.09
2022-12-29 8:20:57.4290,0.032,-0.43,-0.891,-0.05,-0.16,-0.06,0.06,0.05,-0.12
2022-12-29 8:20:57.4390,0.019,-0.441,-0.908,0.04,-0.08,0.05,0.03,-0.02,-0.13
2022-12-29 8:20:57.4490,0.026,-0.447,-0.929,0.06,0.0,0.26,-0.01,-0.1,-0.13
2022-12-29 8:20:57.4590,0.039,-0.449,-0.934,-0.08,0.03,0.38,-0.06,-0.16,-0.1
2022-12-29 8:20:57.4690,0.051,-0.451,-0.919,-0.2,0.07,0.29,-0.08,-0.16,-0.08
2022-12-29 8:20:57.4790,0.059,-0.439,-0.91,-0.34,0.02,0.15,-0.07,-0.17,-0.09
2022-12-29 8:20:57.4890,0.045,-0.436,-0.895,-0.28,-0.07,0.05,-0.05,-0.18,-0.09
2022-12-29 8:20:57.4990,0.037,-0.437,-0.875,-0.17,-0.06,-0.15,-0.02,-0.16,-0.08
2022-12-29 8:20:57.5090,0.033,-0.443,-0.868,-0.13,-0.03,-0.28,0.01,-0.12,-0.08
2022-12-29 8:20:57.5190,0.031,-0.452,-0.872,-0.1,0.06,-0.27,0.03,-0.1,-0.06
2022-12-29 8:20:57.5290,0.031,-0.464,-0.875,-0.1,0.17,-0.23,0.04,-0.09,-0.03
2022-12-29 8:20:57.5390,0.033,-0.469,-0.876,-0.13,0.26,-0.21,0.04,-0.1,-0.0
2022-12-29 8:20:57.5490,0.036,-0.463,-0.876,-0.16,0.23,-0.2,0.02,-0.1,0.01
2022-12-29 8:20:57.5590,0.036,-0.454,-0.876,-0.18,0.14,-0.21,-0.02,-0.09,0.01
2022-12-29 8:20:57.5690,0.03,-0.45,-0.877,-0.17,0.07,-0.21,-0.06,-0.09,0.02
2022-12-29 8:20:57.5790,0.036,-0.442,-0.881,-0.13,0.05,-0.19,-0.09,-0.09,0.01
2022-12-29 8:20:57.5890,0.024,-0.439,-0.883,-0.19,-0.04,-0.14,-0.11,-0.1,0.02
2022-12-29 8:20:57.5990,0.008,-0.448,-0.864,0.08,0.07,-0.26,-0.11,-0.07,0.05
2022-12-29 8:20:57.6090,0.03,-0.444,-0.864,-0.09,0.06,-0.38,-0.1,-0.01,0.07
2022-12-29 8:20:57.6200,0.03,-0.441,-0.876,-0.17,0.05,-0.27,-0.08,0.05,0.06
2022-12-29 8:20:57.6290,0.016,-0.429,-0.892,-0.06,-0.03,-0.14,-0.06,0.04,0.06
2022-12-29 8:20:57.6390,0.003,-0.425,-0.882,0.06,-0.13,-0.12,-0.04,0.07,0.07
2022-12-29 8:20:57.6490,-0.004,-0.43,-0.891,0.22,-0.06,-0.18,-0.02,0.06,0.07
2022-12-29 8:20:57.6590,0.013,-0.415,-0.928,0.08,-0.15,0.15,-0.03,-0.0,0.05
2022-12-29 8:20:57.6690,0.016,-0.406,-0.937,-0.01,-0.28,0.36,-0.05,-0.05,0.03
2022-12-29 8:20:57.6780,0.007,-0.412,-0.924,0.04,-0.27,0.29,-0.08,-0.07,0.02
2022-12-29 8:20:57.6890,0.002,-0.419,-0.905,0.12,-0.17,0.09,-0.09,-0.07,-0.0
2022-12-29 8:20:57.6980,0.001,-0.42,-0.904,0.1,-0.14,0.01,-0.1,-0.07,-0.01
2022-12-29 8:20:57.7080,-0.003,-0.417,-0.907,0.16,-0.14,0.05,-0.09,-0.09,-0.01
2022-12-29 8:20:57.7180,0.005,-0.411,-0.908,0.11,-0.18,0.04,-0.08,-0.09,-0.02
2022-12-29 8:20:57.7280,-0.007,-0.406,-0.917,0.1,-0.24,0.13,-0.06,-0.11,-0.04
2022-12-29 8:20:57.7380,-0.004,-0.409,-0.902,0.22,-0.24,0.06,-0.02,-0.09,-0.06
2022-12-29 8:20:57.7480,0.011,-0.421,-0.899,0.0,-0.16,-0.05,0.03,-0.08,-0.06
2022-12-29 8:20:57.7580,-0.012,-0.427,-0.901,0.12,-0.05,0.0,0.07,-0.07,-0.05
2022-12-29 8:20:57.7680,-0.014,-0.423,-0.885,0.26,-0.08,-0.11,0.11,-0.02,-0.05
2022-12-29 8:20:57.7780,-0.004,-0.424,-0.883,0.17,-0.12,-0.2,0.13,0.02,-0.06
2022-12-29 8:20:57.7880,0.004,-0.428,-0.9,0.11,-0.08,-0.09,0.12,0.01,-0.07
2022-12-29 8:20:57.7980,0.013,-0.431,-0.91,0.01,-0.06,0.08,0.1,-0.01,-0.08
2022-12-29 8:20:57.8080,0.015,-0.434,-0.91,-0.04,-0.03,0.09,0.08,-0.05,-0.07
2022-12-29 8:20:57.8180,0.008,-0.43,-0.911,0.02,-0.05,0.14,0.05,-0.1,-0.07
2022-12-29 8:20:57.8280,0.029,-0.431,-0.881,-0.1,-0.07,-0.07,0.04,-0.09,-0.07
2022-12-29 8:20:57.8380,0.032,-0.438,-0.88,-0.27,-0.03,-0.24,0.04,-0.1,-0.07
2022-12-29 8:20:57.8480,0.016,-0.441,-0.89,-0.12,0.03,-0.11,0.04,-0.09,-0.05
2022-12-29 8:20:57.8580,0.015,-0.445,-0.886,-0.06,0.05,-0.12,0.04,-0.07,-0.03
2022-12-29 8:20:57.8680,0.018,-0.448,-0.9,-0.09,0.1,-0.07,0.03,-0.1,-0.01
2022-12-29 8:20:57.8780,0.021,-0.437,-0.912,-0.14,0.04,0.11,-0.0,-0.15,0.0
2022-12-29 8:20:57.8880,0.025,-0.428,-0.902,-0.18,-0.08,0.06,-0.01,-0.14,0.01
2022-12-29 8:20:57.8980,0.029,-0.428,-0.902,-0.25,-0.1,0.01,0.01,-0.1,0.03
2022-12-29 8:20:57.9080,0.015,-0.433,-0.904,-0.19,-0.07,0.05,0.06,-0.08,0.04
2022-12-29 8:20:57.9180,-0.003,-0.432,-0.896,0.01,-0.06,0.0,0.12,-0.03,0.04
2022-12-29 8:20:57.9280,-0.008,-0.433,-0.896,0.09,-0.08,-0.04,0.16,0.01,0.04
2022-12-29 8:20:57.9380,-0.007,-0.44,-0.901,0.1,-0.05,0.03,0.19,0.01,0.03
2022-12-29 8:20:57.9480,-0.002,-0.451,-0.892,0.06,0.03,-0.01,0.2,0.04,0.02
2022-12-29 8:20:57.9570,0.001,-0.456,-0.882,0.03,0.09,-0.11,0.2,0.06,0.01
2022-12-29 8:20:57.9670,0.0,-0.449,-0.88,0.04,0.05,-0.14,0.19,0.06,0.0
2022-12-29 8:20:57.9770,0.0,-0.441,-0.87,0.04,-0.06,-0.19,0.17,0.06,-0.01
2022-12-29 8:20:57.9880,-0.0,-0.438,-0.866,0.06,-0.12,-0.27,0.15,0.05,-0.02
2022-12-29 8:20:57.9970,-0.001,-0.441,-0.865,0.06,-0.12,-0.27,0.1,0.03,-0.02
2022-12-29 8:20:58.0070,-0.0,-0.447,-0.866,0.07,-0.06,-0.27,0.05,0.01,-0.01
2022-12-29 8:20:58.0170,0.002,-0.448,-0.869,0.05,-0.03,-0.24,-0.0,-0.01,-0.02
2022-12-29 8:20:58.0270,0.0,-0.447,-0.868,0.04,-0.04,-0.23,-0.06,-0.02,-0.02
2022-12-29 8:20:58.0370,-0.005,-0.449,-0.86,0.09,-0.01,-0.3,-0.11,-0.01,-0.01
2022-12-29 8:20:58.0470,-0.004,-0.45,-0.858,0.1,0.0,-0.35,-0.13,0.0,-0.02
2022-12-29 8:20:58.0570,-0.008,-0.449,-0.862,0.12,0.02,-0.34,-0.15,0.02,-0.02
2022-12-29 8:20:58.0670,-0.006,-0.451,-0.869,0.14,0.03,-0.3,-0.18,0.03,-0.04
2022-12-29 8:20:58.0770,0.002,-0.455,-0.879,0.08,0.09,-0.2,-0.23,0.04,-0.06
2022-12-29 8:20:58.0870,0.011,-0.459,-0.885,0.01,0.15,-0.15,-0.24,0.07,-0.05
2022-12-29 8:20:58.0970,0.025,-0.457,-0.902,-0.11,0.17,-0.03,-0.22,0.06,-0.04
2022-12-29 8:20:58.1070,0.032,-0.451,-0.913,-0.2,0.15,0.11,-0.18,0.05,-0.04
2022-12-29 8:20:58.1170,0.032,-0.437,-0.919,-0.23,0.06,0.16,-0.13,0.03,-0.04
2022-12-29 8:20:58.1270,0.029,-0.42,-0.929,-0.2,-0.1,0.24,-0.09,-0.0,-0.05
2022-12-29 8:20:58.1370,0.023,-0.409,-0.935,-0.15,-0.23,0.33,-0.06,-0.04,-0.05
2022-12-29 8:20:58.1470,0.017,-0.406,-0.929,-0.1,-0.28,0.3,-0.04,-0.07,-0.05
2022-12-29 8:20:58.1570,0.011,-0.408,-0.912,-0.05,-0.27,0.18,-0.04,-0.06,-0.04
2022-12-29 8:20:58.1670,0.006,-0.414,-0.892,0.01,-0.23,-0.03,-0.03,-0.02,-0.03
2022-12-29 8:20:58.1770,0.004,-0.421,-0.883,0.04,-0.16,-0.15,-0.0,-0.0,-0.02
2022-12-29 8:20:58.1870,0.003,-0.426,-0.878,0.06,-0.1,-0.21,0.01,0.03,-0.0
2022-12-29 8:20:58.1960,0.005,-0.428,-0.883,0.06,-0.07,-0.21,0.03,0.07,0.01
2022-12-29 8:20:58.2070,0.009,-0.432,-0.888,0.03,-0.05,-0.15,0.04,0.08,0.01
2022-12-29 8:20:58.2160,0.011,-0.434,-0.892,0.01,-0.02,-0.1,0.04,0.06,0.0
2022-12-29 8:20:58.2270,0.015,-0.436,-0.896,-0.02,0.0,-0.06,0.03,0.04,0.0
2022-12-29 8:20:58.2360,0.016,-0.437,-0.901,-0.04,0.01,-0.01,0.0,0.03,0.01
2022-12-29 8:20:58.2460,0.017,-0.439,-0.905,-0.05,0.04,0.02,-0.02,-0.0,0.01
2022-12-29 8:20:58.2560,0.016,-0.436,-0.907,-0.04,0.03,0.06,-0.04,-0.02,0.01
2022-12-29 8:20:58.2660,0.014,-0.432,-0.906,-0.03,-0.01,0.05,-0.04,-0.03,0.03
2022-12-29 8:20:58.2760,0.012,-0.43,-0.906,-0.02,-0.03,0.05,-0.02,-0.04,0.03
2022-12-29 8:20:58.2860,0.011,-0.426,-0.904,-0.01,-0.07,0.03,-0.0,-0.04,0.03
2022-12-29 8:20:58.2960,0.009,-0.424,-0.901,0.01,-0.11,0.0,0.01,-0.02,0.03
2022-12-29 8:20:58.3060,0.009,-0.427,-0.896,0.01,-0.08,-0.03,0.03,0.01,0.02
2022-12-29 8:20:58.3160,0.012,-0.429,-0.896,0.0,-0.06,-0.07,0.05,0.03,0.02
2022-12-29 8:20:58.3260,0.015,-0.426,-0.9,-0.03,-0.08,-0.02,0.06,0.01,0.01
2022-12-29 8:20:58.3360,0.015,-0.426,-0.899,-0.05,-0.1,-0.02,0.06,0.0,-0.0
2022-12-29 8:20:58.3460,0.013,-0.429,-0.893,-0.03,-0.09,-0.05,0.03,-0.0,-0.01
2022-12-29 8:20:58.3560,0.012,-0.434,-0.883,-0.01,-0.04,-0.12,-0.01,0.01,-0.01
2022-12-29 8:20:58.3660,0.013,-0.442,-0.876,-0.01,0.04,-0.23,-0.04,0.03,-0.01
2022-12-29 8:20:58.3760,0.018,-0.445,-0.883,-0.04,0.09,-0.21,-0.05,0.03,0.01
2022-12-29 8:20:58.3860,0.02,-0.447,-0.888,-0.08,0.11,-0.14,-0.04,0.04,0.04
2022-12-29 8:20:58.3960,0.02,-0.445,-0.887,-0.08,0.11,-0.14,-0.02,0.05,0.06
2022-12-29 8:20:58.4060,0.015,-0.434,-0.898,-0.07,0.04,-0.1,-0.01,0.04,0.07
2022-12-29 8:20:58.4160,0.017,-0.42,-0.915,0.0,-0.08,0.08,-0.01,0.0,0.06
2022-12-29 8:20:58.4260,0.033,-0.415,-0.918,-0.19,-0.2,0.16,-0.02,-0.02,0.05
2022-12-29 8:20:58.4360,0.022,-0.425,-0.911,-0.16,-0.13,0.13,-0.02,-0.03,0.04
2022-12-29 8:20:58.4460,0.011,-0.428,-0.903,-0.03,-0.05,0.03,-0.03,-0.05,0.04
2022-12-29 8:20:58.4560,0.011,-0.423,-0.906,-0.01,-0.09,0.02,-0.03,-0.06,0.04
2022-12-29 8:20:58.4660,0.005,-0.422,-0.906,0.02,-0.11,0.04,-0.04,-0.08,0.03
2022-12-29 8:20:58.4750,-0.001,-0.423,-0.901,0.08,-0.09,0.01,-0.04,-0.1,0.04
2022-12-29 8:20:58.4850,-0.004,-0.422,-0.895,0.1,-0.1,-0.05,-0.03,-0.09,0.03
2022-12-29 8:20:58.4950,-0.007,-0.422,-0.891,0.13,-0.1,-0.1,-0.01,-0.07,0.02
2022-12-29 8:20:58.5050,-0.007,-0.42,-0.89,0.13,-0.11,-0.12,0.01,-0.05,0.02
2022-12-29 8:20:58.5150,-0.011,-0.415,-0.89,0.15,-0.15,-0.13,0.03,-0.03,0.0
2022-12-29 8:20:58.5250,-0.013,-0.413,-0.893,0.19,-0.19,-0.1,0.04,0.01,0.0
2022-12-29 8:20:58.5350,-0.012,-0.412,-0.894,0.18,-0.21,-0.08,0.07,0.03,0.0
2022-12-29 8:20:58.5450,-0.006,-0.412,-0.893,0.15,-0.22,-0.08,0.1,0.04,0.01
2022-12-29 8:20:58.5550,0.008,-0.419,-0.894,0.04,-0.2,-0.08,0.14,0.04,0.01
2022-12-29 8:20:58.5650,0.014,-0.43,-0.893,-0.06,-0.1,-0.07,0.15,0.03,-0.0
2022-12-29 8:20:58.5750,0.01,-0.437,-0.896,-0.05,-0.03,-0.06,0.13,0.03,-0.02
2022-12-29 8:20:58.5850,0.006,-0.442,-0.901,0.01,0.01,0.0,0.09,0.03,-0.02
2022-12-29 8:20:58.5950,0.011,-0.445,-0.902,0.0,0.05,0.03,0.05,0.02,-0.01
2022-12-29 8:20:58.6050,0.017,-0.447,-0.895,-0.07,0.08,-0.01,0.03,0.0,-0.0
2022-12-29 8:20:58.6150,0.018,-0.444,-0.889,-0.11,0.06,-0.09,0.03,0.0,0.0
2022-12-29 8:20:58.6250,0.016,-0.441,-0.886,-0.09,0.03,-0.12,0.02,0.01,0.0
2022-12-29 8:20:58.6350,0.015,-0.441,-0.884,-0.07,0.01,-0.15,0.02,0.01,0.0
2022-12-29 8:20:58.6450,0.011,-0.439,-0.883,-0.04,0.01,-0.16,0.0,0.01,-0.0
2022-12-29 8:20:58.6550,0.009,-0.439,-0.881,-0.01,-0.01,-0.17,-0.01,0.02,0.0
2022-12-29 8:20:58.6650,0.009,-0.436,-0.883,0.0,-0.01,-0.18,-0.02,0.02,0.01
2022-12-29 8:20:58.6750,0.01,-0.433,-0.889,0.0,-0.04,-0.13,-0.04,-0.0,0.01
2022-12-29 8:20:58.6850,0.013,-0.432,-0.894,-0.04,-0.06,-0.07,-0.06,-0.03,0.0
2022-12-29 8:20:58.6950,0.013,-0.43,-0.894,-0.05,-0.07,-0.05,-0.08,-0.05,0.0
2022-12-29 8:20:58.7050,0.011,-0.429,-0.893,-0.04,-0.07,-0.07,-0.11,-0.05,-0.01
2022-12-29 8:20:58.7150,0.007,-0.43,-0.894,0.0,-0.06,-0.08,-0.1,-0.02,-0.01
2022-12-29 8:20:58.7250,0.007,-0.43,-0.897,0.0,-0.05,-0.05,-0.07,0.0,-0.01
2022-12-29 8:20:58.7340,0.007,-0.427,-0.895,0.0,-0.06,-0.05,-0.01,0.02,-0.01
2022-12-29 8:20:58.7440,0.004,-0.424,-0.891,0.03,-0.1,-0.09,0.04,0.05,-0.01
2022-12-29 8:20:58.7540,0.001,-0.428,-0.893,0.07,-0.09,-0.09,0.07,0.08,-0.02
2022-12-29 8:20:58.7640,-0.0,-0.431,-0.895,0.1,-0.06,-0.06,0.08,0.1,-0.02
2022-12-29 8:20:58.7740,0.004,-0.432,-0.894,0.1,-0.04,-0.05,0.07,0.11,-0.03
2022-12-29 8:20:58.7840,0.006,-0.435,-0.893,0.07,-0.04,-0.07,0.05,0.12,-0.03
2022-12-29 8:20:58.7940,0.011,-0.436,-0.899,0.05,-0.01,-0.04,0.05,0.09,-0.02
2022-12-29 8:20:58.8040,0.02,-0.436,-0.91,-0.03,-0.01,0.06,0.03,0.05,-0.01
2022-12-29 8:20:58.8140,0.024,-0.435,-0.913,-0.1,-0.03,0.13,0.01,0.01,-0.01
2022-12-29 8:20:58.8240,0.023,-0.435,-0.908,-0.09,-0.03,0.11,-0.01,-0.0,-0.0
2022-12-29 8:20:58.8340,0.023,-0.438,-0.902,-0.09,-0.01,0.04,-0.0,-0.01,0.01
2022-12-29 8:20:58.8440,0.022,-0.438,-0.897,-0.08,0.0,-0.01,0.02,-0.01,0.01
2022-12-29 8:20:58.8540,0.023,-0.435,-0.895,-0.1,-0.02,-0.04,0.03,-0.01,0.01
2022-12-29 8:20:58.8640,0.021,-0.431,-0.895,-0.08,-0.06,-0.04,0.04,-0.01,0.01
2022-12-29 8:20:58.8740,0.02,-0.431,-0.895,-0.07,-0.08,-0.04,0.01,-0.01,0.01
2022-12-29 8:20:58.8840,0.017,-0.434,-0.895,-0.05,-0.06,-0.03,-0.02,-0.02,0.02
2022-12-29 8:20:58.8940,0.017,-0.437,-0.892,-0.04,-0.02,-0.06,-0.05,-0.02,0.02
2022-12-29 8:20:58.9040,0.017,-0.44,-0.889,-0.04,0.01,-0.1,-0.06,-0.02,0.03
2022-12-29 8:20:58.9140,0.019,-0.443,-0.885,-0.04,0.05,-0.13,-0.07,-0.02,0.04
2022-12-29 8:20:58.9240,0.026,-0.448,-0.884,-0.11,0.09,-0.16,-0.07,-0.0,0.05
2022-12-29 8:20:58.9340,0.028,-0.451,-0.883,-0.16,0.15,-0.17,-0.1,0.04,0.06
2022-12-29 8:20:58.9440,0.02,-0.452,-0.881,-0.1,0.19,-0.2,-0.13,0.07,0.07
2022-12-29 8:20:58.9530,0.016,-0.437,-0.882,-0.04,0.1,-0.19,-0.14,0.07,0.08
2022-12-29 8:20:58.9640,0.008,-0.43,-0.881,0.02,-0.01,-0.21,-0.13,0.07,0.11
2022-12-29 8:20:58.9740,0.007,-0.431,-0.884,0.08,0.0,-0.22,-0.11,0.07,0.13
2022-12-29 8:20:58.9840,0.007,-0.435,-0.895,0.04,0.02,-0.12,-0.11,0.07,0.15
2022-12-29 8:20:58.9930,0.005,-0.441,-0.893,0.11,0.13,-0.1,-0.13,0.09,0.15
2022-12-29 8:20:59.0030,0.021,-0.411,-0.906,-0.03,-0.03,-0.06,-0.17,0.1,0.1
2022-12-29 8:20:59.0130,-0.002,-0.405,-0.902,0.07,-0.23,0.0,-0.17,0.1,0.08
2022-12-29 8:20:59.0230,0.004,-0.409,-0.919,0.19,-0.15,0.05,-0.17,0.06,0.06
2022-12-29 8:20:59.0330,0.023,-0.414,-0.923,-0.02,-0.11,0.17,-0.17,0.05,0.04
2022-12-29 8:20:59.0430,0.03,-0.426,-0.906,-0.12,-0.02,0.07,-0.15,0.07,0.02
2022-12-29 8:20:59.0530,0.034,-0.449,-0.883,-0.16,0.19,-0.17,-0.1,0.11,0.05
2022-12-29 8:20:59.0630,0.046,-0.469,-0.869,-0.22,0.42,-0.33,-0.03,0.14,0.11
2022-12-29 8:20:59.0730,0.072,-0.472,-0.874,-0.42,0.52,-0.4,0.01,0.17,0.19
2022-12-29 8:20:59.0830,0.092,-0.443,-0.91,-0.68,0.39,-0.13,0.01,0.12,0.23
2022-12-29 8:20:59.0930,0.08,-0.384,-0.931,-0.7,-0.15,0.19,-0.05,0.03,0.22
2022-12-29 8:20:59.1030,0.027,-0.37,-0.92,-0.32,-0.49,0.18,-0.11,-0.04,0.2
2022-12-29 8:20:59.1130,0.004,-0.379,-0.913,0.1,-0.4,0.05,-0.18,-0.12,0.19
2022-12-29 8:20:59.1230,-0.001,-0.387,-0.9,0.1,-0.32,-0.04,-0.25,-0.15,0.17
2022-12-29 8:20:59.1330,-0.025,-0.403,-0.888,0.28,-0.15,-0.2,-0.28,-0.14,0.17
2022-12-29 8:20:59.1430,-0.03,-0.407,-0.889,0.39,-0.03,-0.24,-0.26,-0.12,0.19
